start	end	text
0	8660	it is january 23rd 2026 and just yesterday a researcher or maybe a philosopher we don't really
8660	16840	know who goes by the pseudonym fliction dropped two papers not one but two at the exact same time
16840	21540	at the exact same time and if you're the kind of person who you know scrolls through pre-print
21540	26020	servers on a thursday night for fun which let's be honest if you're listening to this show that's
26020	30520	probably you that's probably you yeah you might have seen these pop up and thought your browser
30520	34480	was glitching you'd think they came from two completely different people maybe even from
34480	39780	two different centuries it's a really jarring juxtaposition on the one hand you have something
39780	48080	that looks like it belongs in a a graduate level computer science textbook oh absolutely yeah the
48080	54820	first one is called ichphoric synthesis and event historical algebra and i mean it is dense it's
54820	60980	got appendices on non-euclidean geometry it's throwing around big o notation it's proposing a
60980	68320	completely new fundamental architecture for how computers should store memory it's pure hardcore
68320	74460	theory the kind of thing that you know most people would never ever see exactly and then right next to
74460	82780	it in the upload queue same time stamp is persistence before efficiency and this this is something else
82780	89820	entirely it's a manifesto it's this sweeping philosophical critique of modern civilization
89820	96280	that's a warning it is it's about why supply chains are shattering why our institutions feel so brittle
96280	102200	why we all kind of feel like we're losing our collective minds it reads less like code and more like
102200	108660	i don't know a sermon from the wilderness a very well argued sermon but yeah a sermon so the mission for
108660	113760	today's deep dive isn't just to summarize these two papers separately that's i think missing the point
113760	119800	the real challenge the fun part is to find the invisible thread that connects them because
119800	125700	fluxian isn't just moonlighting as a philosopher they're making a single unified argument right
125700	130820	they're arguing that the reason your software crashes the the reason an ai can't count the sides
130820	135000	of a triangle and the reason our economy feels like it's built on a house of cards
135000	142480	are all symptoms of the exact same deep structural error and it's an error that's become so fundamental
142480	148200	to how we think that we don't even see it it's like ah the water for the fish we're swimming in it
148200	152860	it just feels like reality okay so let's start there let's pose the question to you listening
152860	161000	why do we treat the current state of things your bank balance a law the location of a package
161000	166740	as the only truth that matters well at the same time we treat the history of how things got that
166740	175600	way as basically garbage as disposable data to be thrown away and that right there is the core idea
175600	183280	connecting both works it's the danger of overwriting that's the word overwriting whether it's a database
183280	189220	deleting an old record to save a few kilobytes or a supply chain manager getting rid of inefficient
189220	193980	backup inventory they're optimizing for the immediate you're prioritizing the fast and the
193980	199660	now over the slow and the persistent and that according to fliction is a recipe for collapse
199660	204120	so to really get this we have to start with the machine we have to understand the technical argument
204120	209080	first let's open up that first paper ek fork synthesis right we have to eat our vegetables
209080	214920	before we get to the uh civilizational critique so the paper immediately goes on the attack it goes
214920	220680	after the absolute bedrock of modern computing something called mutable state mutable state
220680	226560	it sounds technical but the concept is actually pretty simple yeah help us unpack it i know mutate
226560	234840	just means to change exactly so think about almost any program you use every day a word processor
234840	241580	your contacts app your bank account online they are all built on this idea of variables okay like in
241580	249320	algebra class x equals five precisely think of a variable as a tiny box in the computer's memory
249320	256800	with a label on it so you have a box labeled current address and inside that box is the value 123 main
256800	262680	street now you move you go online you update your profile to 456 oak lane what does the computer do
262680	269960	it finds that specific physical box in its memory it takes the value 123 main street and it erases it
269960	277000	it overwrites it with 456 oak lane the old address is just gosh it's gone as far as the system is
277000	283100	concerned it never existed the state of your address has mutated it's been changed in place and this is
283100	288240	how everything works almost everything and there's a good historical reason for it back in the you know
288240	296360	the 70s and 80s memory and storage were astronomically expensive a single megabyte could cost thousands of
296360	301720	dollars so you couldn't afford to keep a history of every little change you couldn't it was a massive
301720	309080	waste of a precious resource so the whole paradigm was built around this idea out of keep only the
309080	317780	most recent most correct value the current state is the only thing that matters optimize for space
317780	324760	efficiency there's that word again there it is but flixion argues that this design choice which made
324760	333080	sense in 1975 is now the source of two catastrophic problems in our modern complex systems okay which
333080	338600	first one the first is what the paper calls loss of provenance provenance like for a piece of art where
338600	345240	it came from exactly when you look at the value 456 oak lane in that memory box you know what it is
345240	351000	but you have no idea how it got there you've lost the story i don't know who changed it or when or why
351000	357320	did you type it in did a customer service rep do it did a buggy software update from another system
357320	363480	accidentally override it was it a hacker you have no context and without context you can't establish
363480	369240	trust and you can't debug the system when things go wrong you just have the answer with no way to
369240	376920	check the work you got it and that leads to the second problem brittleness this is where systems shatter
376920	383400	imagine you have two different programs or two different people trying to update your address
383400	390840	at the exact same millisecond ah the classic race condition the classic race condition program a wants
390840	398360	to change it to oak lane program b wants to change it to pine street in a mutable system they are literally
398360	403720	racing to write to that one single box in memory one of them will get there a nanosecond later than the
403720	408520	other and it wins it wins it overwrites the other change the system doesn't even know there was a
408520	414760	conflict it just silently accepts the last right as the one and only truth the other change is completely
414760	420920	lost poof gone and this is how you get packages sent to the wrong address or worse medical records
420920	427720	getting scrambled or financial trades being executed based on stale data it makes the system fragile
427720	435160	unpredictable and prone to these silent undetectable errors the paper has this great analogy for it
435160	441000	it says modern computers are like the main character for the movie memento it's a perfect and frankly
441000	446920	terrifying analogy for anyone who hasn't seen it the main character leonard has a condition where he
446920	452840	can't form new long-term memories he forgets everything after a few minutes he's living in a permanent
452840	458520	now exactly so to keep track of reality he has to tattoo important facts onto his body
459080	467640	fine john g don't believe her lies these tattoos are his mutable state but here's a horrifying part
467640	473880	he wakes up every morning looks at a tattoo and he has to trust it implicitly he has no memory of
473880	480040	getting it he doesn't know the context was he lied to right before i got it did he get it right did he
480040	485480	maybe cross out a previous tattoo that said the opposite he is a slave to the current state with
485480	491560	no providence that is our software our databases are leonard every time they read a value from the
491560	497720	disk they are like leonard waking up they have no memory of how that value came to be they are operating
497720	505320	in a state of constant induced amnesia and we trust these amnesiac systems with i mean the entire global
505320	511880	economy that's unsettling it is deeply unsettling infliction contrasts this with how biological
511880	518120	memory works which thankfully is nothing like a computer hard drive right if my brain worked like
518120	523640	that every time i learned your name i'd forget my own or learning calculus would overwrite your memory
523640	531560	of how to ride a bike it would be chaotic biology doesn't overwrite the paper calls it an irreversible
531560	537000	history meaning the old memories are still there somewhere the traces are physically encoded in
537000	542760	your neural architecture you don't delete the child to become the adult the child is part of the adult
542760	549400	the memories are layered integrated and that brings us to the very strange word in the title
550440	555480	ekphory i had looked this one up i thought flixion just made it up because it sounds cool
555480	562520	but it's a real term it's a real and very specific term from a german biologist named richard seaman
562520	570040	from way back in the early 1900s and the distinction is critical so in computers we think of memory as
570760	577160	retrieval yes like going into a library finding the right book on the shelf call number 7a and pulling
577160	583880	it out the book is static it's exactly as it was when it was put there but ekphory is different ekphory is a
583880	591000	process of reconstruction seaman's idea was that when you remember something say your childhood bedroom
591000	596120	you're not playing back a video file from a folder in your brain it doesn't feel like that it feels
597000	602840	easier it's because you are actively synthesizing that memory in the present moment you're pulling
602840	608120	together millions of fragmented traces the way the light hit the wall the smell of the old wood the
608120	613400	feeling of the carpet the emotional tone of that time in your life and you're weaving them together
613400	619320	into a coherent image so remembering is an act of creation it's an act of synthesis you are
619320	625160	reconstructing the past to serve the needs of the present and that is what flixion proposes we build
625160	632280	computers to do okay so that's the diagnosis mutable state is amnesia the solution is this ekphoric
632280	638360	reconstructive memory how on earth do you build that in silicon the paper lays out a new foundation it
638360	645080	calls it an event historical substrate and the core rule is incredibly simple but it changes everything
645080	651960	what's the rule the rule is append only you never change data you never delete data you only ever add
651960	658200	new information never not even if it's wrong what if i make a typo especially if it's wrong the typo is
658200	664120	part of the story in this new architecture we stop thinking about storing state we only store events
664120	671320	an event so like something happened at this specific time exactly an event is an atomic immutable fact
671320	680440	locked in time at 10.01.32 am user alice typed hello that fact is written to the record it is now there
680440	686120	forever it cannot be changed okay so the typo is immortalized what happens when i fix it that's just
686120	696280	two more events at 10.01.35 am user alice press the backspace key a new event is recorded at 10.01.36 am
696280	703400	user alice type oh another new event so the record doesn't contain the word hello it contains the
703400	710520	entire narrative of how the word hello came to be mistakes and all you've got it the history is the data
